"","site.code","session","site.accession","tree.accession","id","crowngroup","subplot","rep","species","count","max","min","height.diff","value_dirichlet","vert.density"
"3384","DRED","11","DRED011","DRED02020",25240,"1","2","DRED011-2","all",14,14.6,7.3,7.3,199,0.00963722723205066
"3385","DRED","11","DRED011","DRED02041",25261,"1","2","DRED011-2","all",23,15.3,8.9,6.4,199,0.0180590452261307
"3386","DRED","11","DRED011","DRED02043",25263,"2","2","DRED011-2","all",16,12.5,7.1,5.4,30.961075929075,0.0956996123051556
"3387","DRED","11","DRED011","DRED03063",25283,"2","3","DRED011-3","all",11,15.3,14.2,1.1,18.05142344482,0.553972933523398
"3388","DRED","11","DRED011","DRED03095",25314,"1","3","DRED011-3","all",3,20.1,18.3,1.8,199,0.0083752093802345
"3389","DRED","11","DRED011","DRED03099",25318,"2","3","DRED011-3","all",1,14.7,14.7,0,11.5941605323835,NA
"3390","DRED","11","DRED011","DRED04116",25335,"1","4","DRED011-4","all",17,16.8,6.4,10.4,199,0.00821414766138384
"3391","DRED","11","DRED011","DRED04143",25362,"2","4","DRED011-4","all",1,7.8,7.8,0,1.5755608125,NA
"3392","DRED","11","DRED011","DRED07183",25402,"1","7","DRED011-7","all",22,15,12.6,2.4,199,0.0460636515912898
"3393","DRED","11","DRED011","DRED07187",25406,"2","7","DRED011-7","all",3,6.7,6.3,0.4,6.328642731588,1.18508822793321
"3394","DRED","11","DRED011","DRED07189",25408,"1","7","DRED011-7","all",6,17.2,15.1,2.1,199,0.0143575017946877
"3395","DRED","11","DRED011","DRED07193",25412,"2","7","DRED011-7","all",19,11.4,6.1,5.3,15.8437749993115,0.226265877957314
"3396","DRED","11","DRED011","DRED08223",25442,"1","8","DRED011-8","all",3,10.4,10.2,0.200000000000001,199,0.0753768844221102
"3397","DRED","11","DRED011","DRED08231",25450,"1","8","DRED011-8","all",16,27.4,19.1,8.3,199,0.00968698916268088
"3398","DRED","11","DRED011","DRED10246",25465,"2","10","DRED011-10","all",19,11.5,8.2,3.3,19.847742626835,0.290087183506263
"3399","DRED","11","DRED011","DRED10247",25466,"1","10","DRED011-10","all",15,12.5,8.6,3.9,199,0.0193274062620796
"3400","DRED","11","DRED011","DRED10263",25482,"2","10","DRED011-10","all",2,8.3,8.2,0.100000000000001,52.7163045636675,0.379389264204682
"3401","DRED","11","DRED011","DRED10274",25493,"1","10","DRED011-10","all",17,12.6,8,4.6,199,0.0185711164518243
"3402","DRED","12","DRED012","DRED01007",27749,"1","1","DRED012-1","all",12,8.4,7.1,1.3,199,0.0463857750289911
"3403","DRED","12","DRED012","DRED01012",27754,"1","1","DRED012-1","all",19,21.4,18.2,3.2,199,0.0298366834170854
"3404","DRED","12","DRED012","DRED02020",27762,"1","2","DRED012-2","all",15,15.7,8,7.7,199,0.00978920576910527
"3405","DRED","12","DRED012","DRED02026",27768,"2","2","DRED012-2","all",2,8.4,8.4,0,27.6122460405595,NA
"3406","DRED","12","DRED012","DRED02041",27783,"1","2","DRED012-2","all",30,16.2,7.9,8.3,199,0.0181631046800266
"3407","DRED","12","DRED012","DRED02043",27785,"2","2","DRED012-2","all",9,11.1,8.5,2.6,30.961075929075,0.111802912452658
"3408","DRED","12","DRED012","DRED03063",27805,"2","3","DRED012-3","all",10,14.9,13.2,1.7,18.05142344482,0.325866431484352
"3409","DRED","12","DRED012","DRED03095",27836,"1","3","DRED012-3","all",7,20.7,17,3.7,199,0.00950699443161755
"3410","DRED","12","DRED012","DRED03099",27840,"2","3","DRED012-3","all",3,13.9,13.6,0.300000000000001,11.5941605323835,0.862503151657173
"3411","DRED","12","DRED012","DRED04116",27857,"1","4","DRED012-4","all",26,17.2,6.9,10.3,199,0.012684783138996
"3412","DRED","12","DRED012","DRED07183",27924,"1","7","DRED012-7","all",26,15.4,12.2,3.2,199,0.0408291457286432
"3413","DRED","12","DRED012","DRED07187",27928,"2","7","DRED012-7","all",5,6.3,6,0.3,6.328642731588,2.63352939540713
"3414","DRED","12","DRED012","DRED07189",27930,"1","7","DRED012-7","all",10,17.7,14.3,3.4,199,0.0147797812592374
"3415","DRED","12","DRED012","DRED07193",27934,"2","7","DRED012-7","all",12,11.7,7.8,3.9,15.8437749993115,0.194203911445144
"3416","DRED","12","DRED012","DRED08223",27964,"1","8","DRED012-8","all",9,11.8,9.1,2.7,199,0.016750418760469
"3417","DRED","12","DRED012","DRED08228",27969,"2","8","DRED012-8","all",9,12.3,8.4,3.9,8.1937455659175,0.28164070865116
"3418","DRED","12","DRED012","DRED08231",27972,"1","8","DRED012-8","all",28,26.5,17.2,9.3,199,0.0151294104933268
"3419","DRED","12","DRED012","DRED10246",27987,"2","10","DRED012-10","all",28,12.6,8,4.6,19.847742626835,0.306682560137056
"3420","DRED","12","DRED012","DRED10247",27988,"1","10","DRED012-10","all",23,12.1,8.3,3.8,199,0.0304152340650622
"3421","DRED","12","DRED012","DRED10274",28015,"1","10","DRED012-10","all",9,12.1,7.3,4.8,199,0.00942211055276382
"3422","DRED","13","DRED013","DRED01007",30271,"1","1","DRED013-1","all",21,10.4,8.3,2.1,199,0.050251256281407
"3423","DRED","13","DRED013","DRED01009",30273,"2","1","DRED013-1","all",4,7.8,7.2,0.6,5.93034075828,1.12416249561353
"3424","DRED","13","DRED013","DRED01012",30276,"1","1","DRED013-1","all",8,19.3,16.4,2.9,199,0.0138624155259054
"3425","DRED","13","DRED013","DRED02020",30284,"1","2","DRED013-2","all",9,14.2,7.8,6.4,199,0.00706658291457286
"3426","DRED","13","DRED013","DRED02026",30290,"2","2","DRED013-2","all",5,8.5,8,0.5,27.6122460405595,0.362158152050038
"3427","DRED","13","DRED013","DRED02041",30305,"1","2","DRED013-2","all",18,15.3,8.2,7.1,199,0.0127397551135961
"3428","DRED","13","DRED013","DRED02043",30307,"2","2","DRED013-2","all",15,11.6,9.2,2.4,30.961075929075,0.201866369706188
"3429","DRED","13","DRED013","DRED03063",30327,"2","3","DRED013-3","all",14,15.2,12.2,3,18.05142344482,0.25852070231092
"3430","DRED","13","DRED013","DRED03095",30358,"1","3","DRED013-3","all",16,18.4,16.6,1.8,199,0.0446677833612508
"3431","DRED","13","DRED013","DRED03097",30360,"2","3","DRED013-3","all",7,9.1,8.2,0.9,5.1215092687395,1.51864955614774
"3432","DRED","13","DRED013","DRED03099",30362,"2","3","DRED013-3","all",6,14.2,12.8,1.4,11.5941605323835,0.369644207853075
"3433","DRED","13","DRED013","DRED04113",30376,"1","4","DRED013-4","all",14,15.2,8,7.2,199,0.00977107761027359
"3434","DRED","13","DRED013","DRED04116",30379,"1","4","DRED013-4","all",12,16.5,9.2,7.3,199,0.00826048048461485
"3435","DRED","13","DRED013","DRED04128",30391,"2","4","DRED013-4","all",3,9.1,8.4,0.699999999999999,4.602698505803,0.931130787800013
"3436","DRED","13","DRED013","DRED04143",30406,"2","4","DRED013-4","all",2,8,7.8,0.2,1.5755608125,6.3469463829407
"3437","DRED","13","DRED013","DRED07180",30443,"2","7","DRED013-7","all",7,7.8,7.1,0.7,74.846026783462,0.133607626613649
"3438","DRED","13","DRED013","DRED07183",30446,"1","7","DRED013-7","all",14,15.2,11.6,3.6,199,0.0195421552205472
"3439","DRED","13","DRED013","DRED07189",30452,"1","7","DRED013-7","all",16,16.4,13.1,3.3,199,0.0243642454697731
"3440","DRED","13","DRED013","DRED08223",30486,"1","8","DRED013-8","all",17,12,10.2,1.8,199,0.0474595198213288
"3441","DRED","13","DRED013","DRED08228",30491,"2","8","DRED013-8","all",19,13.3,9.3,4,8.1937455659175,0.579710458640305
"3442","DRED","13","DRED013","DRED08231",30494,"1","8","DRED013-8","all",13,24.4,18,6.4,199,0.0102072864321608
"3443","DRED","13","DRED013","DRED10246",30509,"2","10","DRED013-10","all",15,13,9.2,3.8,19.847742626835,0.198882487306925
"3444","DRED","13","DRED013","DRED10247",30510,"1","10","DRED013-10","all",23,12.5,8.4,4.1,199,0.0281897291334722
"3445","DRED","13","DRED013","DRED10274",30537,"1","10","DRED013-10","all",24,12.2,8,4.2,199,0.0287150035893755
"3446","DSUN","2","DSUN002","DSUN01001",2927,"2","1","DSUN002-1","all",6,16,11.4,4.6,40.1289211621035,0.0325039345268704
"3447","DSUN","2","DSUN002","DSUN01004",2930,"2","1","DSUN002-1","all",20,20.1,13.3,6.8,70.0122488752625,0.0420094557429285
"3448","DSUN","2","DSUN002","DSUN01007",2933,"2","1","DSUN002-1","all",24,14.9,10.9,4,16.060388014055,0.373589977698496
"3449","DSUN","2","DSUN002","DSUN01015",2941,"3","1","DSUN002-1","all",42,20.4,11.8,8.6,5.8232,0.838666185298901
"3450","DSUN","2","DSUN002","DSUN01020",2946,"2","1","DSUN002-1","all",38,33.7,20.3,13.4,26.2441718027305,0.108055263349074
"3451","DSUN","2","DSUN002","DSUN02025",2951,"2","2","DSUN002-2","all",30,23.3,15.5,7.8,27.914595100748,0.137782899313871
"3452","DSUN","2","DSUN002","DSUN02038",2964,"2","2","DSUN002-2","all",6,21.1,16.2,4.9,14.243480802598,0.0859684379744466
"3453","DSUN","2","DSUN002","DSUN02044",2970,"2","2","DSUN002-2","all",7,19.5,15.5,4,28.436473145208,0.0615406837220565
"3454","DSUN","2","DSUN002","DSUN02045",2971,"2","2","DSUN002-2","all",40,21.4,13.8,7.6,25.156320337628,0.209218113941107
"3455","DSUN","2","DSUN002","DSUN03053",2979,"2","3","DSUN002-3","all",26,20.5,12.2,8.3,32.6195974129215,0.0960321514955622
"3456","DSUN","2","DSUN002","DSUN03061",2987,"2","3","DSUN002-3","all",32,26.4,21.2,5.2,19.168913606803,0.321032598929455
"3457","DSUN","2","DSUN002","DSUN03064",2990,"2","3","DSUN002-3","all",21,20.5,14.4,6.1,57.0402493772725,0.0603542759438105
"3458","DSUN","2","DSUN002","DSUN03068",2994,"2","3","DSUN002-3","all",6,14.9,12.5,2.4,33.1001886376875,0.0755282704689341
"3459","DSUN","2","DSUN002","DSUN03069",2995,"2","3","DSUN002-3","all",25,18.5,10.8,7.7,72.4015478876585,0.0448436993611111
"3460","DSUN","2","DSUN002","DSUN04073",2999,"2","4","DSUN002-4","all",9,13.1,10.1,3,36.833072365364,0.0814485408722258
"3461","DSUN","2","DSUN002","DSUN04074",3000,"2","4","DSUN002-4","all",10,21.5,12.6,8.9,41.7103868373655,0.0269380264920349
"3462","DSUN","2","DSUN002","DSUN04075",3001,"2","4","DSUN002-4","all",24,15.8,11.5,4.3,21.8691068154235,0.255218258154963
"3463","DSUN","2","DSUN002","DSUN04077",3003,"2","4","DSUN002-4","all",26,17.9,13.1,4.8,44.053692664747,0.122956018871972
"3464","DSUN","2","DSUN002","DSUN04082",3008,"2","4","DSUN002-4","all",5,15.2,11,4.2,35.732907209873,0.03331596232806
"3465","DSUN","2","DSUN002","DSUN04083",3009,"2","4","DSUN002-4","all",7,19.5,15.6,3.9,84.5301945558125,0.0212334989207519
"3466","DSUN","2","DSUN002","DSUN05096",3022,"3","5","DSUN002-5","all",7,17.8,15,2.8,5.847418925,0.427539061604005
"3467","DSUN","2","DSUN002","DSUN05102",3028,"2","5","DSUN002-5","all",66,24.2,15.3,8.9,57.5484838022495,0.128860568465381
"3468","DSUN","2","DSUN002","DSUN05103",3029,"2","5","DSUN002-5","all",23,20.3,16.2,4.1,71.4317564128695,0.0785330835929199
"3469","DSUN","2","DSUN002","DSUN05104",3030,"2","5","DSUN002-5","all",3,12.7,10.6,2.1,50.03512238296,0.0285513727264899
"3470","DSUN","2","DSUN002","DSUN05105",3031,"2","5","DSUN002-5","all",48,17.2,10.7,6.5,13.5533400225,0.544855760451382
"3471","DSUN","2","DSUN002","DSUN06111",3037,"2","6","DSUN002-6","all",17,20.6,14,6.6,23.0548856212415,0.11172285207021
"3472","DSUN","2","DSUN002","DSUN06115",3041,"2","6","DSUN002-6","all",15,18.4,11.3,7.1,53.5537537928,0.0394496353049684
"3473","DSUN","2","DSUN002","DSUN06119",3045,"2","6","DSUN002-6","all",25,18.1,15.3,2.8,41.752983238936,0.21384271819517
"3474","DSUN","2","DSUN002","DSUN06124",3050,"2","6","DSUN002-6","all",29,22.5,16.5,6,12.932219644429,0.373743523248575
"3475","DSUN","2","DSUN002","DSUN07129",3055,"2","7","DSUN002-7","all",18,17.5,12.4,5.1,36.0777549,0.0978279212353616
"3476","DSUN","2","DSUN002","DSUN07130",3056,"2","7","DSUN002-7","all",30,20.7,19.1,1.6,30.296237591492,0.618888729776318
"3477","DSUN","2","DSUN002","DSUN07131",3057,"2","7","DSUN002-7","all",7,19.4,15.8,3.6,59.978387597926,0.0324190849790647
"3478","DSUN","2","DSUN002","DSUN07137",3063,"2","7","DSUN002-7","all",29,28.6,14.9,13.7,78.1851119357115,0.027074058842666
"3479","DSUN","2","DSUN002","DSUN07146",3072,"2","7","DSUN002-7","all",39,18.1,12,6.1,33.1306303359375,0.192976787888509
"3480","DSUN","2","DSUN002","DSUN08148",3074,"2","8","DSUN002-8","all",1,13.1,13.1,0,27.0922711105,NA
"3481","DSUN","2","DSUN002","DSUN08149",3075,"2","8","DSUN002-8","all",4,13.8,13.1,0.700000000000001,46.3249964349095,0.123352102623791
"3482","DSUN","2","DSUN002","DSUN08152",3078,"2","8","DSUN002-8","all",1,15.8,15.8,0,45.9417150541145,NA
"3483","DSUN","2","DSUN002","DSUN08153",3079,"2","8","DSUN002-8","all",6,17.1,16.6,0.5,25.6440847679995,0.467944171475148
"3484","DSUN","2","DSUN002","DSUN08164",3090,"2","8","DSUN002-8","all",7,22.7,18.8,3.9,64.3910836725885,0.0278745393383693
"3485","DSUN","2","DSUN002","DSUN08168",3094,"2","8","DSUN002-8","all",1,14.6,14.6,0,31.430962115533,NA
"3486","DSUN","2","DSUN002","DSUN09183",3109,"2","9","DSUN002-9","all",45,18,11.9,6.1,14.499041698506,0.508795638617138
"3487","DSUN","2","DSUN002","DSUN09185",3111,"2","9","DSUN002-9","all",21,21.5,14.1,7.4,14.0826040480205,0.201513713526351
"3488","DSUN","2","DSUN002","DSUN10216",3141,"2","10","DSUN002-10","all",6,16.8,10.8,6,25.2760453526735,0.0395631510407235
"3489","DSUN","2","DSUN002","DSUN10217",3142,"2","10","DSUN002-10","all",28,23.8,18,5.8,27.919418029683,0.172911419635038
"3490","DSUN","2","DSUN002","DSUN10219",3144,"2","10","DSUN002-10","all",16,24.4,13.9,10.5,22.7067026217485,0.0671083577916777
"3491","DSUN","2","DSUN002","DSUN10227",3152,"2","10","DSUN002-10","all",15,19.2,13.8,5.4,37.788559900946,0.0735084317862094
"3492","DSUN","3","DSUN003","DSUN01007",5455,"2","1","DSUN003-1","all",3,21.9,16.1,5.8,16.060388014055,0.0322060325602152
"3493","DSUN","3","DSUN003","DSUN01020",5468,"2","1","DSUN003-1","all",5,22.3,21.1,1.2,26.2441718027305,0.158765408868157
"3494","DSUN","3","DSUN003","DSUN02025",5473,"2","2","DSUN003-2","all",12,23.2,21.4,1.8,27.914595100748,0.238823692144043
"3495","DSUN","3","DSUN003","DSUN02038",5486,"2","2","DSUN003-2","all",2,16,15.7,0.300000000000001,14.243480802598,0.468050384527542
"3496","DSUN","3","DSUN003","DSUN02045",5493,"2","2","DSUN003-2","all",3,22.1,20.3,1.8,25.156320337628,0.0662524027480172
"3497","DSUN","3","DSUN003","DSUN03053",5501,"2","3","DSUN003-3","all",6,16.8,14.4,2.4,32.6195974129215,0.0766410439820352
"3498","DSUN","3","DSUN003","DSUN03068",5516,"2","3","DSUN003-3","all",4,16.1,15.2,0.900000000000002,33.1001886376875,0.13427248083366
"3499","DSUN","3","DSUN003","DSUN05102",5550,"2","5","DSUN003-5","all",2,16.2,16.2,0,57.5484838022495,NA
"3500","DSUN","3","DSUN003","DSUN05103",5551,"2","5","DSUN003-5","all",6,22.4,17.2,5.2,71.4317564128695,0.0161531258895136
"3501","DSUN","3","DSUN003","DSUN07131",5579,"2","7","DSUN003-7","all",1,16.8,16.8,0,59.978387597926,NA
"3502","DSUN","3","DSUN003","DSUN07137",5585,"2","7","DSUN003-7","all",3,19.9,16.5,3.4,78.1851119357115,0.0112854342640322
"3503","DSUN","3","DSUN003","DSUN10214",5662,"2","10","DSUN003-10","all",24,18.1,15.1,3,41.148758058097,0.194416560244783
"3504","DSUN","3","DSUN003","DSUN10216",5663,"2","10","DSUN003-10","all",1,10.3,10.3,0,25.2760453526735,NA
"3505","DSUN","3","DSUN003","DSUN10217",5664,"2","10","DSUN003-10","all",21,17,12.5,4.5,27.919418029683,0.167147705647203
"3506","DSUN","3","DSUN003","DSUN10219",5666,"2","10","DSUN003-10","all",5,12.4,11.9,0.5,22.7067026217485,0.440398598007885
"3507","DSUN","3","DSUN003","DSUN10227",5674,"2","10","DSUN003-10","all",5,17.1,13.6,3.5,37.788559900946,0.0378043363471934
"3508","DSUN","4","DSUN004","DSUN01001",7971,"2","1","DSUN004-1","all",4,13.4,12.7,0.700000000000001,40.1289211621035,0.142398189355813
"3509","DSUN","4","DSUN004","DSUN01004",7974,"2","1","DSUN004-1","all",13,22.3,13.1,9.2,70.0122488752625,0.0201828037373635
"3510","DSUN","4","DSUN004","DSUN01007",7977,"2","1","DSUN004-1","all",21,20,13.1,6.9,16.060388014055,0.189502162600686
"3511","DSUN","4","DSUN004","DSUN01020",7990,"2","1","DSUN004-1","all",23,19.2,15.5,3.7,26.2441718027305,0.236860826203305
"3512","DSUN","4","DSUN004","DSUN02024",7994,"2","2","DSUN004-2","all",9,10.4,8.7,1.7,9.469100375,0.55909404667799
"3513","DSUN","4","DSUN004","DSUN02025",7995,"2","2","DSUN004-2","all",27,19,12.5,6.5,27.914595100748,0.148805531258981
"3514","DSUN","4","DSUN004","DSUN02038",8008,"2","2","DSUN004-2","all",17,18.9,11.9,7,14.243480802598,0.170504068649319
"3515","DSUN","4","DSUN004","DSUN02044",8014,"2","2","DSUN004-2","all",28,20.1,16.2,3.9,28.436473145208,0.25247459988536
"3516","DSUN","4","DSUN004","DSUN02045",8015,"2","2","DSUN004-2","all",27,21.1,12.1,9,25.156320337628,0.119254324946431
"3517","DSUN","4","DSUN004","DSUN02046",8016,"3","2","DSUN004-2","all",5,10.1,9,1.1,5.8232,0.780576752550925
"3518","DSUN","4","DSUN004","DSUN03052",8022,"3","3","DSUN004-3","all",3,11,9.8,1.2,9.0307499074805,0.276831938168187
"3519","DSUN","4","DSUN004","DSUN03053",8023,"2","3","DSUN004-3","all",37,20,13.4,6.6,32.6195974129215,0.171861734990018
"3520","DSUN","4","DSUN004","DSUN03061",8031,"2","3","DSUN004-3","all",37,17,15.3,1.7,19.168913606803,1.13541676533138
"3521","DSUN","4","DSUN004","DSUN03064",8034,"2","3","DSUN004-3","all",19,19.7,16,3.7,57.0402493772725,0.0900265197154137
"3522","DSUN","4","DSUN004","DSUN03068",8038,"2","3","DSUN004-3","all",4,15,13,2,33.1001886376875,0.0604226163751473
"3523","DSUN","4","DSUN004","DSUN04073",8043,"2","4","DSUN004-4","all",8,13.4,11.1,2.3,36.833072365364,0.0944330908663487
"3524","DSUN","4","DSUN004","DSUN04076",8046,"3","4","DSUN004-4","all",9,11,9.8,1.2,20.410309848651,0.36746134946578
"3525","DSUN","4","DSUN004","DSUN04083",8053,"2","4","DSUN004-4","all",17,12.3,9.1,3.2,84.5301945558125,0.0628473651091898
"3526","DSUN","4","DSUN004","DSUN04085",8055,"3","4","DSUN004-4","all",13,11.4,8.9,2.5,5.8232,0.892979804918258
"3527","DSUN","4","DSUN004","DSUN05102",8072,"2","5","DSUN004-5","all",7,15.2,10.1,5.1,57.5484838022495,0.0238503072352741
"3528","DSUN","4","DSUN004","DSUN05103",8073,"2","5","DSUN004-5","all",8,19.1,12.8,6.3,71.4317564128695,0.0177769851059198
"3529","DSUN","4","DSUN004","DSUN05104",8074,"2","5","DSUN004-5","all",9,13.4,11.2,2.2,50.03512238296,0.081760749171312
"3530","DSUN","4","DSUN004","DSUN05105",8075,"2","5","DSUN004-5","all",15,20.3,14.1,6.2,13.5533400225,0.17850617151885
"3531","DSUN","4","DSUN004","DSUN06111",8081,"2","6","DSUN004-6","all",23,17.1,9.7,7.4,23.0548856212415,0.134813425630031
"3532","DSUN","4","DSUN004","DSUN06115",8085,"2","6","DSUN004-6","all",9,12.6,10.1,2.5,53.5537537928,0.0672221785596662
"3533","DSUN","4","DSUN004","DSUN06119",8089,"2","6","DSUN004-6","all",18,15.6,10.8,4.8,41.752983238936,0.0898139416419712
"3534","DSUN","4","DSUN004","DSUN06124",8094,"2","6","DSUN004-6","all",7,14,12.4,1.6,12.932219644429,0.338302327078452
"3535","DSUN","4","DSUN004","DSUN07129",8099,"2","7","DSUN004-7","all",15,15,11.3,3.7,36.0777549,0.112369909527105
"3536","DSUN","4","DSUN004","DSUN07130",8100,"2","7","DSUN004-7","all",21,16.7,10.8,5.9,30.296237591492,0.117483962262623
"3537","DSUN","4","DSUN004","DSUN07131",8101,"2","7","DSUN004-7","all",7,16.9,10.4,6.5,59.978387597926,0.0179551855268666
"3538","DSUN","4","DSUN004","DSUN07137",8107,"2","7","DSUN004-7","all",24,20.1,15.1,5,78.1851119357115,0.0613927623963351
"3539","DSUN","4","DSUN004","DSUN07146",8116,"2","7","DSUN004-7","all",8,13.5,11.8,1.7,33.1306303359375,0.142040229999385
"3540","DSUN","4","DSUN004","DSUN08152",8122,"2","8","DSUN004-8","all",7,16.8,14.8,2,45.9417150541145,0.0761834858772113
"3541","DSUN","4","DSUN004","DSUN08153",8123,"2","8","DSUN004-8","all",5,17,14.2,2.8,25.6440847679995,0.069634549326659
"3542","DSUN","4","DSUN004","DSUN08164",8134,"2","8","DSUN004-8","all",13,17.3,13.4,3.9,64.3910836725885,0.0517670016284001
"3543","DSUN","4","DSUN004","DSUN08168",8138,"2","8","DSUN004-8","all",11,17.5,15.1,2.4,31.430962115533,0.145822241027368
"3544","DSUN","4","DSUN004","DSUN09182",8152,"2","9","DSUN004-9","all",12,13.4,9.8,3.6,16.275,0.204813108038915
"3545","DSUN","4","DSUN004","DSUN09183",8153,"2","9","DSUN004-9","all",11,17.8,8.9,8.9,14.499041698506,0.0852439134861671
"3546","DSUN","4","DSUN004","DSUN09188",8158,"2","9","DSUN004-9","all",2,10.9,10.3,0.6,27.4306639350275,0.121518507216183
"3547","DSUN","4","DSUN004","DSUN09189",8159,"2","9","DSUN004-9","all",13,15.8,13.1,2.7,17.84404977125,0.269827470587554
"3548","DSUN","4","DSUN004","DSUN09194",8164,"2","9","DSUN004-9","all",4,11.4,11.1,0.300000000000001,78.639677184603,0.169549695658515
"3549","DSUN","4","DSUN004","DSUN10211",8181,"3","10","DSUN004-10","all",4,9.3,8.9,0.4,5.8232,1.71726885561203
"3550","DSUN","4","DSUN004","DSUN10214",8184,"2","10","DSUN004-10","all",33,18.9,14.9,4,41.148758058097,0.200492077752432
"3551","DSUN","4","DSUN004","DSUN10216",8185,"2","10","DSUN004-10","all",19,14.4,9.1,5.3,25.2760453526735,0.141830164108254
"3552","DSUN","4","DSUN004","DSUN10217",8186,"2","10","DSUN004-10","all",26,15.2,12.7,2.5,27.919418029683,0.372500601156624
"3553","DSUN","4","DSUN004","DSUN10219",8188,"2","10","DSUN004-10","all",8,13.1,12.5,0.6,22.7067026217485,0.58719813067718
"3554","DSUN","4","DSUN004","DSUN10227",8196,"2","10","DSUN004-10","all",3,16,15.6,0.4,37.788559900946,0.198472765822765
"3555","DSUN","5","DSUN005","DSUN01001",10493,"2","1","DSUN005-1","all",19,17.9,11.6,6.3,40.1289211621035,0.0751545999377903
"3556","DSUN","5","DSUN005","DSUN01004",10496,"2","1","DSUN005-1","all",35,19.6,12.1,7.5,70.0122488752625,0.0666550031121132
"3557","DSUN","5","DSUN005","DSUN01007",10499,"2","1","DSUN005-1","all",85,15.6,9.7,5.9,16.060388014055,0.897038082044411
"3558","DSUN","5","DSUN005","DSUN01020",10512,"2","1","DSUN005-1","all",57,24,16.5,7.5,26.2441718027305,0.289588105775519
"3559","DSUN","5","DSUN005","DSUN02024",10516,"2","2","DSUN005-2","all",12,13.8,8.9,4.9,9.469100375,0.258628538599342
"3560","DSUN","5","DSUN005","DSUN02025",10517,"2","2","DSUN005-2","all",101,21.8,9.1,12.7,27.914595100748,0.284895979211202
"3561","DSUN","5","DSUN005","DSUN02038",10530,"2","2","DSUN005-2","all",14,18.3,16.6,1.7,14.243480802598,0.578179886769318
"3562","DSUN","5","DSUN005","DSUN02044",10536,"2","2","DSUN005-2","all",50,19,11.9,7.1,28.436473145208,0.247648626648115
"3563","DSUN","5","DSUN005","DSUN02045",10537,"2","2","DSUN005-2","all",46,21.3,12.1,9.2,25.156320337628,0.198757208244052
"3564","DSUN","5","DSUN005","DSUN03052",10544,"3","3","DSUN005-3","all",11,14.6,12.1,2.5,9.0307499074805,0.487224211176009
"3565","DSUN","5","DSUN005","DSUN03053",10545,"2","3","DSUN005-3","all",39,15.4,9.9,5.5,32.6195974129215,0.217381870203591
"3566","DSUN","5","DSUN005","DSUN03061",10553,"2","3","DSUN005-3","all",5,17.1,16,1.1,19.168913606803,0.237126351481983
"3567","DSUN","5","DSUN005","DSUN03068",10560,"2","3","DSUN005-3","all",25,12.2,9.6,2.6,33.1001886376875,0.290493347957439
"3568","DSUN","5","DSUN005","DSUN04083",10575,"2","4","DSUN005-4","all",4,18,14.2,3.8,84.5301945558125,0.0124527286903658
"3569","DSUN","5","DSUN005","DSUN05102",10594,"2","5","DSUN005-5","all",43,18,11.1,6.9,57.5484838022495,0.1082892831614
"3570","DSUN","5","DSUN005","DSUN05103",10595,"2","5","DSUN005-5","all",13,16.9,14.1,2.8,71.4317564128695,0.0649971017935192
"3571","DSUN","5","DSUN005","DSUN05104",10596,"2","5","DSUN005-5","all",6,12.9,11.5,1.4,50.03512238296,0.0856541181794697
"3572","DSUN","5","DSUN005","DSUN05105",10597,"2","5","DSUN005-5","all",19,17.8,9.9,7.9,13.5533400225,0.177451704682873
"3573","DSUN","5","DSUN005","DSUN06111",10603,"2","6","DSUN005-6","all",31,18.7,12.7,6,23.0548856212415,0.224102897387892
"3574","DSUN","5","DSUN005","DSUN06115",10607,"2","6","DSUN005-6","all",11,17.6,11,6.6,53.5537537928,0.0311213789628084
"3575","DSUN","5","DSUN005","DSUN06119",10611,"2","6","DSUN005-6","all",33,19.8,12.4,7.4,41.752983238936,0.106805768439101
"3576","DSUN","5","DSUN005","DSUN06124",10616,"2","6","DSUN005-6","all",13,11.2,8.8,2.4,12.932219644429,0.418850500192369
"3577","DSUN","5","DSUN005","DSUN07129",10621,"2","7","DSUN005-7","all",25,22.9,11,11.9,36.0777549,0.0582309054972391
"3578","DSUN","5","DSUN005","DSUN07130",10622,"2","7","DSUN005-7","all",17,30.5,22.7,7.8,30.296237591492,0.0719392027774181
"3579","DSUN","5","DSUN005","DSUN07137",10629,"2","7","DSUN005-7","all",27,27.5,15.6,11.9,78.1851119357115,0.0290196881075113
"3580","DSUN","5","DSUN005","DSUN07146",10638,"2","7","DSUN005-7","all",1,9.3,9.3,0,33.1306303359375,NA
"3581","DSUN","5","DSUN005","DSUN08148",10640,"2","8","DSUN005-8","all",16,17.5,12.9,4.6,27.0922711105,0.128385725042341
"3582","DSUN","5","DSUN005","DSUN08152",10644,"2","8","DSUN005-8","all",41,27,12.6,14.4,45.9417150541145,0.0619746611302711
"3583","DSUN","5","DSUN005","DSUN08153",10645,"2","8","DSUN005-8","all",21,19.5,8.6,10.9,25.6440847679995,0.0751286513836247
"3584","DSUN","5","DSUN005","DSUN08164",10656,"2","8","DSUN005-8","all",42,23.3,12.8,10.5,64.3910836725885,0.0621204019540801
"3585","DSUN","5","DSUN005","DSUN09183",10675,"2","9","DSUN005-9","all",29,19.1,13.1,6,14.499041698506,0.333355364708784
