"","site.accession","subplot","GHFF_max_v","GHFF_min_v","GHFF_mean_v","BFF_max_v","BFF_min_v","BFF_mean_v","LRFF_max_v","LRFF_min_v","LRFF_mean_v","all_max_v","all_min_v","all_mean_v","GHFF_median_v","BFF_median_v","LRFF_median_v","all_median_v","GHFF_Liqr_v","BFF_Liqr_v","LRFF_Liqr_v","all_Liqr_v","GHFF_Uiqr_v","BFF_Uiqr_v","LRFF_Uiqr_v","all_Uiqr_v","GHFF_sd_v","BFF_sd_v","LRFF_sd_v","all_sd_v"
"615","DLIS010",5,0,0,0,4.9709264237079,-8.6479396276768e-16,0.580840229691637,0,0,0,4.9709264237079,-8.6479396276768e-16,0.580840229691637,0,0.0494662737806012,0,0.0494662737806012,0,1e-04,0,1e-04,0,0.7464,0,0.7464,0,0.963346711832396,0,0.963346711832396
"616","DLIS010",6,0,0,0,1.62132833431584,3.82631808623573e-09,0.286897127308595,0,0,0,1.62132833431584,3.82631808623573e-09,0.286897127308595,0,0.176440094937907,0,0.176440094937907,0,0.0276,0,0.0276,0,0.4283,0,0.4283,0,0.32561851883092,0,0.32561851883092
"617","DLIS010",7,0,0,0,5.55998678904468,1.15043909577648e-11,0.621872824894716,0,0,0,5.55998678904468,1.15043909577648e-11,0.621872824894716,0,0.11270533073707,0,0.11270533073707,0,0.0101,0,0.0101,0,0.7597,0,0.7597,0,1.04076006734716,0,1.04076006734716
"618","DLIS010",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","DLIS010",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","DLIS010",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","DLIS011",1,1.78983560011603,-3.20478540029985e-16,0.126279362097103,0,0,0,0,0,0,1.78983560011603,-3.20478540029985e-16,0.126279362097103,0.00504495847294899,0,0,0.00504495847294899,0,0,0,0,0.1598,0,0,0.1598,0.24399445140621,0,0,0.24399445140621
"622","DLIS011",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","DLIS011",3,0.733764908571627,4.17347966642677e-07,0.181104984408458,0,0,0,0,0,0,0.733764908571627,4.17347966642677e-07,0.181104984408458,0.158155646464265,0,0,0.158155646464265,0.0525,0,0,0.0525,0.2699,0,0,0.2699,0.150979027882846,0,0,0.150979027882846
"624","DLIS011",4,0,0,0,2.8220768540396,-3.96055034387838e-16,0.358242352686095,0,0,0,2.8220768540396,-3.96055034387838e-16,0.358242352686095,0,0.0917586306104718,0,0.0917586306104718,0,0.0032,0,0.0032,0,0.4808,0,0.4808,0,0.547713590264813,0,0.547713590264813
"625","DLIS011",5,0,0,0,6.91591614661419,3.15094720991046e-10,0.635345942792246,0,0,0,6.91591614661419,3.15094720991046e-10,0.635345942792246,0,0.1539195656318,0,0.1539195656318,0,0.0045,0,0.0045,0,0.7771,0,0.7771,0,1.04678167058184,0,1.04678167058184
"626","DLIS011",6,0,0,0,3.1609374222324,0.000108457849219602,0.509672819209175,0,0,0,3.1609374222324,0.000108457849219602,0.509672819209175,0,0.325482883354727,0,0.325482883354727,0,0.1258,0,0.1258,0,0.7526,0,0.7526,0,0.503055768766578,0,0.503055768766578
"627","DLIS011",7,0,0,0,4.59267702962889,5.63294364063259e-12,0.520427438783947,0,0,0,4.59267702962889,5.63294364063259e-12,0.520427438783947,0,0.111646811619087,0,0.111646811619087,0,0.0101,0,0.0101,0,0.7638,0,0.7638,0,0.774110745326195,0,0.774110745326195
"628","DLIS011",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","DLIS011",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","DLIS011",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631","DLIS012",1,1.85359911450177,-1.89076706001462e-16,0.131411226884204,0,0,0,0,0,0,1.85359911450177,-1.89076706001462e-16,0.131411226884204,0.00106468168301981,0,0,0.00106468168301981,0,0,0,0,0.1621,0,0,0.1621,0.254197979155348,0,0,0.254197979155348
"632","DLIS012",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","DLIS012",3,0.912054720289991,7.22030483977832e-06,0.235987061155606,0,0,0,0,0,0,0.912054720289991,7.22030483977832e-06,0.235987061155606,0.192314750776375,0,0,0.192314750776375,0.0562,0,0,0.0562,0.3774,0,0,0.3774,0.201668167470175,0,0,0.201668167470175
"634","DLIS012",4,0,0,0,2.73809218445189,-4.27945115944151e-16,0.347828752914123,0,0,0,2.73809218445189,-4.27945115944151e-16,0.347828752914123,0,0.0972777147262303,0,0.0972777147262303,0,0.0071,0,0.0071,0,0.4015,0,0.4015,0,0.558056518618586,0,0.558056518618586
"635","DLIS012",5,0,0,0,6.84296055108141,1.58511510423829e-10,0.80334232001024,0,0,0,6.84296055108141,1.58511510423829e-10,0.80334232001024,0,0.310587566503631,0,0.310587566503631,0,0.0124,0,0.0124,0,1.145,0,1.145,0,1.1142275755231,0,1.1142275755231
"636","DLIS012",6,0,0,0,5.82174947667273,0.000105285342882835,0.656742638263602,0,0,0,5.82174947667273,0.000105285342882835,0.656742638263602,0,0.350264884349126,0,0.350264884349126,0,0.1075,0,0.1075,0,0.8291,0,0.8291,0,0.823374905268385,0,0.823374905268385
"637","DLIS012",7,0,0,0,4.5926770296289,5.63267141675883e-12,0.575605487863557,0,0,0,4.5926770296289,5.63267141675883e-12,0.575605487863557,0,0.112743363997709,0,0.112743363997709,0,0.0102,0,0.0102,0,0.8064,0,0.8064,0,0.866741149254595,0,0.866741149254595
"638","DLIS012",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","DLIS012",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","DLIS012",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","DLIS013",1,1.85879434963406,9.30843867646916e-08,0.29838254863162,0,0,0,0,0,0,1.85879434963406,9.30843867646916e-08,0.29838254863162,0.198199284314873,0,0,0.198199284314873,0.0242,0,0,0.0242,0.4845,0,0,0.4845,0.318772871445094,0,0,0.318772871445094
"642","DLIS013",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","DLIS013",3,6.99163976196087,4.70362333489351e-06,0.861347696161337,0,0,0,0,0,0,6.99163976196087,4.70362333489351e-06,0.861347696161337,0.517144548548038,0,0,0.517144548548038,0.208,0,0,0.208,1.0933,0,0,1.0933,1.06607176748905,0,0,1.06607176748905
"644","DLIS013",4,0,0,0,2.11147823142851,0.000197450563822889,0.361927536005433,0,0,0,2.11147823142851,0.000197450563822889,0.361927536005433,0,0.236701820061499,0,0.236701820061499,0,0.0721,0,0.0721,0,0.5537,0,0.5537,0,0.362283777642022,0,0.362283777642022
"645","DLIS013",5,0,0,0,5.37557187349288,2.67231768508139e-08,0.434223010225088,0,0,0,5.37557187349288,2.67231768508139e-08,0.434223010225088,0,0.205882491602024,0,0.205882491602024,0,0.0177,0,0.0177,0,0.579,0,0.579,0,0.708534059873857,0,0.708534059873857
"646","DLIS013",6,0,0,0,2.70119203968799,3.42584195847916e-05,0.64718041700402,0,0,0,2.70119203968799,3.42584195847916e-05,0.64718041700402,0,0.465410071984184,0,0.465410071984184,0,0.1302,0,0.1302,0,0.9714,0,0.9714,0,0.620434372548767,0,0.620434372548767
"647","DLIS013",7,0,0,0,3.59260996240117,3.73304178252355e-05,0.519930700483394,0,0,0,3.59260996240117,3.73304178252355e-05,0.519930700483394,0,0.238338054178866,0,0.238338054178866,0,0.0627,0,0.0627,0,0.7297,0,0.7297,0,0.665536692890759,0,0.665536692890759
"648","DLIS013",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","DLIS013",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","DLIS013",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","DRED001",1,0.27230581407262,-3.75303675516553e-17,0.00772070174348017,20.605121147525,7.41365901268991e-13,1.82399252458388,0,0,0,20.8774269615976,7.4027700577393e-13,1.83171322632736,2.21558309032984e-13,0.676680919579412,0,0.680937583751247,0,0.0501,0,0.0501,0,2.5173,0,2.5219,0.0333468474204651,2.89024757167795,0,2.91624008806389
"652","DRED001",2,0.432484616684982,-3.41096634057841e-17,0.0156357233994766,30.666040168648,2.94483596180237e-09,1.45542401542501,0,0,0,30.666040168648,2.94483491384279e-09,1.47105973882449,2.12681941085365e-12,0.17930536844533,0,0.17992155930604,0,0.0107,0,0.0108,0,1.2938,0,1.2996,0.0602371056215128,3.26907573864923,0,3.30893838860748
"653","DRED001",3,2.51575460248054,2.49498532796126e-08,0.354526068857718,17.1967009338798,2.06513017993529e-07,0.708752901527167,0,0,0,17.1967009588297,9.89854839610623e-07,1.06327897038489,0.202050009241797,0.137686633811016,0,0.458613211862961,0.0302,0.0229,0,0.1047,0.5157,0.6166,0,1.2101,0.43261339218324,1.61357346796096,0,1.86669719549718
"654","DRED001",4,2.51115040079161,-2.55435020358135e-16,0.096381422902277,5.34057633668962,5.50854416530142e-15,0.326525980791742,0,0,0,7.85172673748123,2.80426896289516e-09,0.42290740369402,0.000127028097402909,0.081030200356426,0,0.11547394532941,0,0.0024,0,0.0116,0.0185,0.3364,0,0.3534,0.321252871098889,0.687396997834223,0,0.993780279167716
