"","site.accession","subplot","GHFF_max_v","GHFF_min_v","GHFF_mean_v","BFF_max_v","BFF_min_v","BFF_mean_v","LRFF_max_v","LRFF_min_v","LRFF_mean_v","all_max_v","all_min_v","all_mean_v","GHFF_median_v","BFF_median_v","LRFF_median_v","all_median_v","GHFF_Liqr_v","BFF_Liqr_v","LRFF_Liqr_v","all_Liqr_v","GHFF_Uiqr_v","BFF_Uiqr_v","LRFF_Uiqr_v","all_Uiqr_v","GHFF_sd_v","BFF_sd_v","LRFF_sd_v","all_sd_v"
"611","DLIS010",1,3.27521180834688,0.100016004606738,0.687783911983361,0,0,0,0,0,0,3.27521180834688,0.100016004606738,0.687783911983361,0.499154548249976,0,0,0.499154548249976,0.2075,0,0,0.2075,0.9295,0,0,0.9295,0.631329316044623,0,0,0.631329316044623
"612","DLIS010",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","DLIS010",3,3.08299968900587,0.100149936250464,0.598093560916483,2.70316831769983,0.100018695960369,0.990942130196747,0,0,0,4.07604608397722,0.100150006907309,0.799938668908929,0.448585597202247,0.75672471378679,0,0.505894126986407,0.2637,0.3025,0,0.3001,0.7545,1.5931,0,0.937,0.470678366079134,0.774259126935267,0,0.792921739894821
"614","DLIS010",4,0,0,0,2.62828396261586,0.100093558817558,0.623945594210162,0,0,0,2.62828396261586,0.100093558817558,0.623945594210162,0,0.471458550902245,0,0.471458550902245,0,0.2333,0,0.2333,0,0.8604,0,0.8604,0,0.497411324661048,0,0.497411324661048
"615","DLIS010",5,0,0,0,4.9709264237079,0.100100339520524,1.2761512370283,0,0,0,4.9709264237079,0.100100339520524,1.2761512370283,0,0.923303653470001,0,0.923303653470001,0,0.3178,0,0.3178,0,2.0975,0,2.0975,0,1.08679825819793,0,1.08679825819793
"616","DLIS010",6,0,0,0,1.62132833431584,0.100040548118649,0.459282886160564,0,0,0,1.62132833431584,0.100040548118649,0.459282886160564,0,0.350480839665134,0,0.350480839665134,0,0.2144,0,0.2144,0,0.6524,0,0.6524,0,0.317589122132054,0,0.317589122132054
"617","DLIS010",7,0,0,0,5.55998678904468,0.100036704862254,1.19066376554343,0,0,0,5.55998678904468,0.100036704862254,1.19066376554343,0,0.730875175779168,0,0.730875175779168,0,0.2949,0,0.2949,0,1.6575,0,1.6575,0,1.2013293716842,0,1.2013293716842
"618","DLIS010",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","DLIS010",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","DLIS010",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","DLIS011",1,1.78983560011603,0.100049798687603,0.396601474851864,0,0,0,0,0,0,1.78983560011603,0.100049798687603,0.396601474851864,0.287384411463431,0,0,0.287384411463431,0.1862,0,0,0.1862,0.4952,0,0,0.4952,0.305069658946885,0,0,0.305069658946885
"622","DLIS011",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","DLIS011",3,0.733764908571627,0.100010663178705,0.26487810213574,0,0,0,0,0,0,0.733764908571627,0.100010663178705,0.26487810213574,0.230459267503996,0,0,0.230459267503996,0.1666,0,0,0.1666,0.3404,0,0,0.3404,0.126901381348795,0,0,0.126901381348795
"624","DLIS011",4,0,0,0,2.8220768540396,0.100073816517803,0.711611820563041,0,0,0,2.8220768540396,0.100073816517803,0.711611820563041,0,0.495384956400326,0,0.495384956400326,0,0.2414,0,0.2414,0,1.0113,0,1.0113,0,0.606304368125765,0,0.606304368125765
"625","DLIS011",5,0,0,0,6.91591614661419,0.100028405623916,1.14833060042666,0,0,0,6.91591614661419,0.100028405623916,1.14833060042666,0,0.658237765702167,0,0.658237765702167,0,0.2812,0,0.2812,0,1.6842,0,1.6842,0,1.19265474714228,0,1.19265474714228
"626","DLIS011",6,0,0,0,3.1609374222324,0.100045806944539,0.632540223724088,0,0,0,3.1609374222324,0.100045806944539,0.632540223724088,0,0.468072071350957,0,0.468072071350957,0,0.2519,0,0.2519,0,0.8971,0,0.8971,0,0.497655953033332,0,0.497655953033332
"627","DLIS011",7,0,0,0,4.59267702962889,0.100219239436292,0.994181197937789,0,0,0,4.59267702962889,0.100219239436292,0.994181197937789,0,0.732862163192801,0,0.732862163192801,0,0.2965,0,0.2965,0,1.5077,0,1.5077,0,0.840373368134774,0,0.840373368134774
"628","DLIS011",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","DLIS011",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","DLIS011",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631","DLIS012",1,1.85359911450177,0.100273014732762,0.435235845838344,0,0,0,0,0,0,1.85359911450177,0.100273014732762,0.435235845838344,0.350053108419302,0,0,0.350053108419302,0.223,0,0,0.223,0.541,0,0,0.541,0.306159052047629,0,0,0.306159052047629
"632","DLIS012",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","DLIS012",3,0.912054720289991,0.100009160455946,0.33945416874786,0,0,0,0,0,0,0.912054720289991,0.100009160455946,0.33945416874786,0.311947623207716,0,0,0.311947623207716,0.1936,0,0,0.1936,0.453,0,0,0.453,0.169950459570242,0,0,0.169950459570242
"634","DLIS012",4,0,0,0,2.73809218445189,0.100035971308585,0.678163482814419,0,0,0,2.73809218445189,0.100035971308585,0.678163482814419,0,0.407634913635635,0,0.407634913635635,0,0.1974,0,0.1974,0,0.9589,0,0.9589,0,0.641464463271773,0,0.641464463271773
"635","DLIS012",5,0,0,0,6.84296055108141,0.100014318444644,1.29112937415278,0,0,0,6.84296055108141,0.100014318444644,1.29112937415278,0,0.883715282085012,0,0.883715282085012,0,0.389,0,0.389,0,1.9282,0,1.9282,0,1.17894301720118,0,1.17894301720118
"636","DLIS012",6,0,0,0,5.82174947667273,0.100005570781259,0.850681642130807,0,0,0,5.82174947667273,0.100005570781259,0.850681642130807,0,0.539729186550586,0,0.539729186550586,0,0.2614,0,0.2614,0,1.1159,0,1.1159,0,0.855894604882505,0,0.855894604882505
"637","DLIS012",7,0,0,0,4.5926770296289,0.100219239436292,1.0988205173675,0,0,0,4.5926770296289,0.100219239436292,1.0988205173675,0,0.763723497466258,0,0.763723497466258,0,0.3006,0,0.3006,0,1.7143,0,1.7143,0,0.946333992596104,0,0.946333992596104
"638","DLIS012",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","DLIS012",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","DLIS012",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","DLIS013",1,1.85879434963406,0.10001725290867,0.469217883717893,0,0,0,0,0,0,1.85879434963406,0.10001725290867,0.469217883717893,0.406110661190526,0,0,0.406110661190526,0.2292,0,0,0.2292,0.6571,0,0,0.6571,0.296940980570225,0,0,0.296940980570225
"642","DLIS013",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","DLIS013",3,6.99163976196087,0.100093197675784,1.01884434674429,0,0,0,0,0,0,6.99163976196087,0.100093197675784,1.01884434674429,0.636981356510571,0,0,0.636981356510571,0.3618,0,0,0.3618,1.2643,0,0,1.2643,1.09375719331978,0,0,1.09375719331978
"644","DLIS013",4,0,0,0,2.11147823142851,0.100021611819337,0.500345186246092,0,0,0,2.11147823142851,0.100021611819337,0.500345186246092,0,0.400508508952471,0,0.400508508952471,0,0.2171,0,0.2171,0,0.6844,0,0.6844,0,0.35103062922427,0,0.35103062922427
"645","DLIS013",5,0,0,0,5.37557187349288,0.100007354766388,0.69934200523318,0,0,0,5.37557187349288,0.100007354766388,0.69934200523318,0,0.463140619677761,0,0.463140619677761,0,0.2448,0,0.2448,0,0.8307,0,0.8307,0,0.802266895995853,0,0.802266895995853
"646","DLIS013",6,0,0,0,2.70119203968799,0.100000366180627,0.811269567477224,0,0,0,2.70119203968799,0.100000366180627,0.811269567477224,0,0.633141658015469,0,0.633141658015469,0,0.334,0,0.334,0,1.1654,0,1.1654,0,0.602431697588752,0,0.602431697588752
"647","DLIS013",7,0,0,0,3.59260996240117,0.100063624747665,0.749210326042066,0,0,0,3.59260996240117,0.100063624747665,0.749210326042066,0,0.497988673848798,0,0.497988673848798,0,0.2269,0,0.2269,0,1.0705,0,1.0705,0,0.69807722671857,0,0.69807722671857
"648","DLIS013",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","DLIS013",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","DLIS013",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","DRED001",1,0.27230581407262,0.100040524278622,0.180725845360397,20.605121147525,0.100003111376797,2.59925522518095,0,0,0,20.8774269615976,0.100006567988614,2.60961909609419,0.17511029977082,1.60079135762709,0,1.60084436297639,0.1359,0.5648,0,0.5646,0.2241,3.4055,0,3.4071,0.0519808204088587,3.15367010460405,0,3.18486830687659
"652","DRED001",2,0.432484616684982,0.100381257287616,0.247550751873483,30.666040168648,0.100017775213159,2.57871718954363,0,0,0,30.666040168648,0.100022496180444,2.60489057239607,0.236837009704587,1.02960710472556,0,1.03207052628247,0.1548,0.3359,0,0.3364,0.3372,2.8732,0,2.8853,0.100650447515219,4.02170101540529,0,4.07088626098248
"653","DRED001",3,2.51575460248054,0.100047364282743,0.564941516273518,17.1967009338798,0.100008197845513,1.2209721523064,0,0,0,17.1967009588297,0.100116107848454,1.39819186959355,0.429620319184552,0.469026392464201,0,0.717646016649987,0.2471,0.191,0,0.354,0.7415,1.217,0,1.5559,0.439152528211683,1.98748353393851,0,2.03856237294767
"654","DRED001",4,2.51115040079161,0.100035559877548,0.61379063142473,5.34057633668962,0.100012859974746,0.665874748643485,0,0,0,7.85172673748123,0.100046460971805,0.79031776914134,0.312639364702585,0.349854825032015,0,0.340706502802781,0.158,0.2167,0,0.2007,0.8774,0.6936,0,0.7051,0.621029265480397,0.876503257983354,0,1.26889433038421
"655","DRED001",5,0.596545102809458,0.100154860727964,0.257842264276844,4.80290707318981,0.100207670257243,1.05457738370842,0,0,0,4.80290707318981,0.100138727536369,1.06242181242066,0.222644330823474,0.651075291948883,0,0.676695920218804,0.1498,0.2539,0,0.2736,0.3418,1.5776,0,1.5718,0.128756242263764,1.00637926509648,0,0.997129406316462
"656","DRED001",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657","DRED001",7,1.09696652492811,0.100057117231145,0.417136754753645,0.566194543459848,0.10006347418331,0.227288836371025,0,0,0,1.66316106838796,0.100057142894537,0.402889929621056,0.330598703487324,0.204809861727908,0,0.236957216661569,0.1853,0.1462,0,0.158,0.6048,0.2613,0,0.5012,0.274753607671248,0.10675651364282,0,0.375065963454825
"658","DRED001",8,2.51251083384716,0.100143106150448,0.472313036776076,7.41079910835596,0.10000184094478,1.25880453592102,0,0,0,7.41083450669053,0.10002207403468,1.44479182114003,0.272113210268106,0.549417083955631,0,0.829828666563754,0.1724,0.2286,0,0.2867,0.5177,1.86,0,2.2265,0.500849066855999,1.47580642488506,0,1.48120095754402
"659","DRED001",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660","DRED001",10,0,0,0,11.9534772038944,0.100045690938685,1.89277522003769,0,0,0,11.9534772038944,0.100045690938685,1.89277522003769,0,0.898682395316588,0,0.898682395316588,0,0.3739,0,0.3739,0,2.2237,0,2.2237,0,2.41001437524166,0,2.41001437524166
"661","DRED002",1,0,0,0,10.6468808073848,0.100044404140901,1.9509180061839,0.594398705905391,0.100246188915385,0.291646078286726,10.6468808074396,0.100122009707887,1.98028106558155,0,1.30510093863819,0.269064591689261,1.31263710922214,0,0.5214,0.1707,0.5255,0,2.8501,0.4004,2.925,0,1.88661647261698,0.1389578731711,1.91299027034893
"662","DRED002",2,0,0,0,20.3579560618743,0.100068527194676,1.78066372942967,0,0,0,20.3579560618743,0.100068527194676,1.78066372942967,0,0.73229144756361,0,0.73229144756361,0,0.2757,0,0.2757,0,2.1733,0,2.1733,0,2.55027171712581,0,2.55027171712581
"663","DRED002",3,0,0,0,17.1967008811691,0.100014410116773,0.984448981199383,0,0,0,17.1967008811691,0.100014410116773,0.984448981199383,0,0.53587970569109,0,0.53587970569109,0,0.2812,0,0.2812,0,1.154,0,1.154,0,1.33954668506319,0,1.33954668506319
"664","DRED002",4,0,0,0,5.34063163252139,0.100013902663616,0.631252009670866,0,0,0,5.34063163252139,0.100013902663616,0.631252009670866,0,0.367249945619513,0,0.367249945619513,0,0.1997,0,0.1997,0,0.7027,0,0.7027,0,0.792896325091849,0,0.792896325091849
"665","DRED002",5,0,0,0,7.31834561875013,0.100120655241974,1.31717934869289,0,0,0,7.31834561875013,0.100120655241974,1.31717934869289,0,0.56605456482889,0,0.56605456482889,0,0.232,0,0.232,0,1.7642,0,1.7642,0,1.60695947983965,0,1.60695947983965
"666","DRED002",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","DRED002",7,0,0,0,2.59041947971921,0.10003396885483,0.662045393587184,0,0,0,2.59041947971921,0.10003396885483,0.662045393587184,0,0.470970689254734,0,0.470970689254734,0,0.2294,0,0.2294,0,0.9884,0,0.9884,0,0.542575604735563,0,0.542575604735563
"668","DRED002",8,0,0,0,15.006803327983,0.100005011182929,2.07400285251017,0,0,0,15.006803327983,0.100005011182929,2.07400285251017,0,0.93465668917334,0,0.93465668917334,0,0.2982,0,0.2982,0,2.3066,0,2.3066,0,2.85582332730596,0,2.85582332730596
"669","DRED002",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","DRED002",10,0,0,0,5.94806268718315,0.100010242399703,1.20992676888199,0,0,0,5.94806268718315,0.100010242399703,1.20992676888199,0,0.701608650580967,0,0.701608650580967,0,0.2881,0,0.2881,0,1.6455,0,1.6455,0,1.28684876560507,0,1.28684876560507
"671","DRED003",1,0,0,0,2.51128768442313,0.100029063696011,0.510709134574614,0.229536148452305,0.100261324412473,0.165224898953186,2.51131915781294,0.100007109817355,0.50355197958216,0,0.331751928328526,0.165071885237335,0.356037356342604,0,0.1777,0.1306,0.2047,0,0.6724,0.2006,0.6286,0,0.480368628381017,0.0387018164232587,0.453037610088279
"672","DRED003",2,0,0,0,4.79580168323342,0.100000036591637,0.460480548325256,0.289588497535154,0.100027554509819,0.185929548415867,4.79580168323342,0.100013168481117,0.470066095983901,0,0.282441741989063,0.181694200804017,0.289594552106754,0,0.1743,0.1348,0.1758,0,0.5514,0.2354,0.5873,0,0.531615478081851,0.0562113876272878,0.529337454328885
"673","DRED003",3,0,0,0,8.08454054690984,0.100006366589671,0.561087931965086,0,0,0,8.08454054690984,0.100006366589671,0.561087931965086,0,0.269117591870436,0,0.269117591870436,0,0.1638,0,0.1638,0,0.623,0,0.623,0,0.764652933903963,0,0.764652933903963
"674","DRED003",4,0,0,0,0.566116451166569,0.100009067629265,0.232170447135401,0,0,0,0.566116451166569,0.100009067629265,0.232170447135401,0,0.194510633818383,0,0.194510633818383,0,0.138,0,0.138,0,0.3053,0,0.3053,0,0.114822012836056,0,0.114822012836056
"675","DRED003",5,0,0,0,4.55257426015057,0.100266525044008,0.994178268973984,0,0,0,4.55257426015057,0.100266525044008,0.994178268973984,0,0.542478908877919,0,0.542478908877919,0,0.2402,0,0.2402,0,1.3307,0,1.3307,0,1.06905922616091,0,1.06905922616091
"676","DRED003",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677","DRED003",7,0,0,0,1.09698414661053,0.100037756671842,0.348934789946195,0,0,0,1.09698414661053,0.100037756671842,0.348934789946195,0,0.236859525657331,0,0.236859525657331,0,0.1561,0,0.1561,0,0.4792,0,0.4792,0,0.258841774478907,0,0.258841774478907
"678","DRED003",8,0,0,0,1.19472073767487,0.10002055596366,0.39476777044657,0.21689959672783,0.100036674176083,0.150936709466417,1.22880710556369,0.100191053492456,0.417485215728891,0,0.264264141512109,0.147526691056137,0.303305273807243,0,0.1549,0.122,0.1618,0,0.5906,0.1783,0.6174,0,0.300304081646898,0.0335649685538379,0.307091376396282
"679","DRED003",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680","DRED003",10,0,0,0,2.24628717819916,0.100098276137655,0.639761602080746,0.335183703024341,0.10019181705616,0.193152168568714,2.55122598798474,0.100115417791677,0.670918370316766,0,0.447868689024311,0.182883326336396,0.45289490917895,0,0.2289,0.1351,0.2298,0,0.8976,0.2435,0.9168,0,0.532099354731241,0.0654172251360814,0.588428397995935
"681","DRED004",1,0,0,0,0.588688896943593,0.100022006186617,0.24392646025907,2.65586454716619,0.100111415157105,0.580863124878135,2.8964039539356,0.100047945516469,0.674545481847948,0,0.212450086029819,0.380685791816418,0.4372228047363,0,0.1486,0.1967,0.2114,0,0.3036,0.6729,0.9272,0,0.121010848735193,0.562200608644085,0.623242799706263
"682","DRED004",2,0,0,0,4.8343626481388,0.100029114993992,0.627510484810315,2.11592340720747,0.100013200730001,0.4619576348398,6.95028605534627,0.100029114993992,0.796627876298156,0,0.363717017003114,0.37235443803962,0.438882389903543,0,0.2026,0.2157,0.2233,0,0.8172,0.5962,1.1281,0,0.64981626197797,0.337735140044127,0.868983042033189
"683","DRED004",3,0,0,0,8.08735941986217,0.100034817704862,0.601224505289199,0,0,0,8.08735941986217,0.100034817704862,0.601224505289199,0,0.300149781572454,0,0.300149781572454,0,0.1825,0,0.1825,0,0.7835,0,0.7835,0,0.701581477385902,0,0.701581477385902
"684","DRED004",4,0,0,0,2.51254755714103,0.100106077296281,0.41421473915844,0,0,0,2.51254755714103,0.100106077296281,0.41421473915844,0,0.246769243336611,0,0.246769243336611,0,0.1663,0,0.1663,0,0.4308,0,0.4308,0,0.442833042670741,0,0.442833042670741
"685","DRED004",5,0,0,0,2.35371806063285,0.100420795388784,0.477834850612375,0,0,0,2.35371806063285,0.100420795388784,0.477834850612375,0,0.257313810909022,0,0.257313810909022,0,0.1694,0,0.1694,0,0.6078,0,0.6078,0,0.472141520954733,0,0.472141520954733
"686","DRED004",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687","DRED004",7,0,0,0,2.10956976909781,0.100061104767286,0.511501147481395,0,0,0,2.10956976909781,0.100061104767286,0.511501147481395,0,0.442362624488779,0,0.442362624488779,0,0.2312,0,0.2312,0,0.6877,0,0.6877,0,0.340357527609803,0,0.340357527609803
"688","DRED004",8,0,0,0,1.17122553597564,0.100033852732123,0.366013489222892,0.212206964973796,0.100915922458707,0.149009535981289,1.17122559062235,0.100152648830945,0.330090543667236,0,0.234631547490846,0.146736330223134,0.211882450671833,0,0.166,0.1207,0.1494,0,0.5079,0.1746,0.4189,0,0.277894504617093,0.032307228421612,0.26674870466353
"689","DRED004",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690","DRED004",10,0,0,0,1.78501494108687,0.100069707072498,0.593726425606239,0.403274560365234,0.100370705701517,0.19629985348435,2.04515858734015,0.100144686040322,0.647568995057437,0,0.454048267622523,0.194623635338109,0.488900092014287,0,0.2507,0.1428,0.2632,0,0.8562,0.2384,0.9364,0,0.431626070339408,0.0634417028000429,0.489358519374927
"691","DRED005",1,0,0,0,2.5112479585261,0.10023019772248,0.516119225830854,0.56588435265492,0.101347425316664,0.269924811321063,2.51133188723716,0.100054152800544,0.559334647261763,0,0.372422811173873,0.23755056807448,0.428291495715965,0,0.1867,0.159,0.1972,0,0.6396,0.3647,0.7559,0,0.464570017532531,0.131081819928681,0.466238529694629
"692","DRED005",2,0.398732138661572,0.100573674806548,0.201641443846537,4.84700765375259,0.10002556138786,0.67838332496876,0.398732138661572,0.100573674806548,0.201641443846537,4.84700765375259,0.100027634889553,0.696116282861883,0.182601436915717,0.446400655185003,0.182601436915717,0.464361979973306,0.1358,0.2081,0.1358,0.2146,0.2569,0.9004,0.2569,0.9469,0.0781640876548229,0.668009452929352,0.0781640876548229,0.668916694021945
"693","DRED005",3,0,0,0,8.08735941986216,0.100036827427041,0.594759033390703,0,0,0,8.08735941986216,0.100036827427041,0.594759033390703,0,0.345762377693217,0,0.345762377693217,0,0.196,0,0.196,0,0.6165,0,0.6165,0,0.736685478059906,0,0.736685478059906
"694","DRED005",4,0,0,0,2.511229725135,0.100095555969657,0.417964897384426,0,0,0,2.511229725135,0.100095555969657,0.417964897384426,0,0.2343900703511,0,0.2343900703511,0,0.1586,0,0.1586,0,0.4308,0,0.4308,0,0.466016775959072,0,0.466016775959072
"695","DRED005",5,0,0,0,4.16899286034231,0.100077422273849,0.944539413867022,0,0,0,4.16899286034231,0.100077422273849,0.944539413867022,0,0.510739235779803,0,0.510739235779803,0,0.2336,0,0.2336,0,1.2022,0,1.2022,0,1.02855516506729,0,1.02855516506729
"696","DRED005",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697","DRED005",7,0,0,0,1.1764935664532,0.10003622494216,0.361345552400222,0,0,0,1.1764935664532,0.10003622494216,0.361345552400222,0,0.283882420735724,0,0.283882420735724,0,0.1718,0,0.1718,0,0.49,0,0.49,0,0.243229888412202,0,0.243229888412202
"698","DRED005",8,0,0,0,1.0969753138061,0.100034257301127,0.312665150102125,0,0,0,1.0969753138061,0.100034257301127,0.312665150102125,0,0.236110222325256,0,0.236110222325256,0,0.1515,0,0.1515,0,0.4347,0,0.4347,0,0.20821668172678,0,0.20821668172678
"699","DRED005",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700","DRED005",10,0,0,0,1.2268513730186,0.100245949346498,0.281637218162534,2.80657740445593,0.100027121496126,0.919784480229189,3.11608834795646,0.10001387403314,0.769253904056666,0,0.207282146896373,0.637357207415942,0.367802826122689,0,0.1444,0.2645,0.1704,0,0.3512,1.4998,1.1073,0,0.199002865997783,0.760950604766835,0.814876228787949
"701","DRED006",1,0,0,0,2.51141880888159,0.100024835571252,0.473462483544319,5.34614590425285,0.100113171339443,1.28388581674785,6.4570985396609,0.100051677520375,1.02093920155779,0,0.297151049083402,0.927008960510032,0.585730509798707,0,0.1778,0.3449,0.2397,0,0.6132,1.835,1.3928,0,0.449334540870765,1.17614957202505,1.14929901057183
"702","DRED006",2,0,0,0,10.2506746041764,0.100027869040653,0.693125388063708,70.9809708539931,0.10004347910231,3.65015421331106,71.4329380257825,0.100089357907522,3.56227885119593,0,0.341245278194308,1.51006107953642,1.61924862795981,0,0.1832,0.5688,0.6114,0,0.6492,3.554,3.514,0,1.1848323116595,6.95266848688593,6.69103993992329
"703","DRED006",3,0,0,0,17.1967008530566,0.100002218049845,0.903145498461295,0,0,0,17.1967008530566,0.100002218049845,0.903145498461295,0,0.430656709277532,0,0.430656709277532,0,0.2137,0,0.2137,0,1.106,0,1.106,0,1.37965726864225,0,1.37965726864225
"704","DRED006",4,0,0,0,2.511118927813,0.100003005077981,0.589820427642477,0,0,0,2.511118927813,0.100003005077981,0.589820427642477,0,0.302307817477913,0,0.302307817477913,0,0.1759,0,0.1759,0,0.8124,0,0.8124,0,0.596699911712956,0,0.596699911712956
"705","DRED006",5,0,0,0,2.23188149283265,0.100031628806842,0.689437452705903,1.4970074597654,0.100049695598485,0.387144938408812,2.95461398359736,0.100196992754407,0.779324218304824,0,0.576377446858305,0.238798273983247,0.640432518241909,0,0.2857,0.1565,0.3258,0,0.9616,0.5209,1.0751,0,0.488031686876316,0.325699928557624,0.580018065456375
"706","DRED006",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707","DRED006",7,0,0,0,2.52172611487472,0.100374600229874,0.612511965121248,0,0,0,2.52172611487472,0.100374600229874,0.612511965121248,0,0.398730808451259,0,0.398730808451259,0,0.2104,0,0.2104,0,0.8634,0,0.8634,0,0.540008837313306,0,0.540008837313306
"708","DRED006",8,0,0,0,2.12744094435465,0.100105408568912,0.584199658599199,0,0,0,2.12744094435465,0.100105408568912,0.584199658599199,0,0.356688775623804,0,0.356688775623804,0,0.2008,0,0.2008,0,0.7671,0,0.7671,0,0.543699490805161,0,0.543699490805161
"709","DRED006",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710","DRED006",10,0,0,0,2.88295263094716,0.100157400008433,0.927607516556321,0,0,0,2.88295263094716,0.100157400008433,0.927607516556321,0,0.719312042065132,0,0.719312042065132,0,0.3277,0,0.3277,0,1.4076,0,1.4076,0,0.716107987970398,0,0.716107987970398
"711","DRED007",1,0,0,0,2.51134012571497,0.100023694360231,0.439164021687832,35.6507715170871,0.100057922309127,4.16129183460559,36.2312075718812,0.100068942104881,3.46870007123615,0,0.25915623061739,1.3315662992314,0.940553830547592,0,0.1702,0.4941,0.3284,0,0.5079,5.0976,3.7317,0,0.449279951149963,6.48247180491426,5.96437205187193
"712","DRED007",2,0,0,0,10.209341349957,0.100008738890906,0.782320973797554,74.9227444535465,0.100263878235438,7.85459806054087,74.9235360887997,0.100012086219958,7.99281888970871,0,0.195674728351156,4.01934656019698,4.07759883234494,0,0.1381,1.9644,1.9644,0,0.4338,9.4416,9.7178,0,1.54980545559853,10.0973644839289,10.1612058267229
"713","DRED007",3,0,0,0,17.196700881169,0.100002205651097,1.10341958459042,16.8569432293019,0.100062681259472,2.6744075882566,21.4778382357953,0.100050230644633,2.98093052159219,0,0.564618228297058,1.47634060447488,1.80370275857623,0,0.2298,0.5754,0.6091,0,1.2098,3.438,3.8079,0,1.53226084490885,3.10564086353979,3.49468173346464
"714","DRED007",4,0,0,0,2.51115031072586,0.100008466192773,0.427214404162898,0,0,0,2.51115031072586,0.100008466192773,0.427214404162898,0,0.220756116928495,0,0.220756116928495,0,0.1488,0,0.1488,0,0.4306,0,0.4306,0,0.494990371397819,0,0.494990371397819
"715","DRED007",5,0,0,0,4.16723137560534,0.100460020163939,0.817621291983424,0,0,0,4.16723137560534,0.100460020163939,0.817621291983424,0,0.491319118434955,0,0.491319118434955,0,0.1942,0,0.1942,0,1.0252,0,1.0252,0,0.902939627141016,0,0.902939627141016
"716","DRED007",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717","DRED007",7,0,0,0,5.438223772769,0.100216229257221,1.08559363165059,0,0,0,5.438223772769,0.100216229257221,1.08559363165059,0,0.657760200039353,0,0.657760200039353,0,0.2844,0,0.2844,0,1.3723,0,1.3723,0,1.14509896030097,0,1.14509896030097
